,Oxaliplatin,Ulixertinib,Fulvestrant,Uprosertib,Dactinomycin,Docetaxel,Camptothecin,5-Fluorouracil,Afatinib,Taselisib,PD0325901,Sapitinib,Alpelisib,SCH772984,LGK974,Luminespib,Linsitinib,GSK1904529A,EPZ5676,EPZ004777,Irinotecan,PLX-4720,Nutlin-3a (-),MG-132,Staurosporine,MK-2206,Trametinib,Palbociclib,MK-1775,Cisplatin,Pictilisib,AZD7762,Olaparib,Dasatinib,AZD3759,PD173074,Vorinostat,Dabrafenib,Paclitaxel,AZD4547,Lapatinib,Sorafenib,Nilotinib,Tamoxifen,Gemcitabine,Venetoclax,Bortezomib,Wee1 Inhibitor,Osimertinib,AGI-5198,Ipatasertib,Erlotinib,Sepantronium bromide,Cediranib,Buparlisib,YK-4-279,AZD8186,UMI-77,Cytarabine,BPD-00008900,MIM1,Dactolisib,NVP-ADW742,Gefitinib,Telomerase Inhibitor IX,GDC0810,WEHI-539,BDP-00009066,Epirubicin,GSK2578215A,I-BRD9,P22077,AZD6738,AZD5363,BMS-536924,ABT737,WIKI4,Afuresertib,Savolitinib,Navitoclax,Cyclophosphamide,MIRA-1,Pyridostatin,Temozolomide,Vinorelbine,Vinblastine,Pevonedistat,Foretinib,BIBR-1532,MK-8776,Talazoparib,AMG-319,AZ6102,VX-11e,LJI308,AT13148,Rapamycin,GSK591,VE821,GNE-317,Crizotinib,Entinostat,Alisertib,Fludarabine,Mitoxantrone,Niraparib,JAK1_8709,Leflunomide,IRAK4_4710,Entospletinib,BMS-345541,Podophyllotoxin bromide,Gallibiscoquinazole,Sinularin,PCI-34051,Carmustine,Topotecan,AGI-6780,VSP34_8731,MN-64,ML323,XAV939,PFI3,Zoledronate,CZC24832,KRAS (G12C) Inhibitor-12,ERK_2440,Acetalax,LY2109761,AZD1332,Mirin,OTX015,Wnt-C59,PRIMA-1MET,PRT062607,AZD5438,Obatoclax Mesylate,AZD2014,OF-1,Selumetinib,WZ4003,Teniposide,Picolinici-acid,JAK_8517,Elephantin,Ruxolitinib,VE-822,ERK_6604,IWP-2,PAK_5339,RVX-208,TAF1_5496,Dinaciclib,Nelarabine,IGF1R_3801,GSK343,CDK9_5576,LCL161,I-BET-762,AZD5153,CDK9_5038,AZD1208,Dihydrorotenone,ULK1_4989,Sabutoclax,AZ960,IAP_5620,Ibrutinib,AZD5991,Eg5_9814,Vincristine,GSK2606414,AZD5582,Daporinad,OSI-027,AZD8055,SB216763,Axitinib,RO-3306,Tozasertib,GSK269962A,KU-55933,PF-4708671,AZD6482,ZM447439,JQ1,NU7441,SB505124,Ribociclib,Doramapimod,BMS-754807,BI-2536,Cetuximab,Doxorubicin,Etoposide,Bleomycin,Bicalutamide,Bleomycin (50 uM),Pemetrexed,AICA Ribonucleotide
NCI-H2087,5.32218,1.711321,5.059836,4.9470225,-2.6537195,-1.7951185,-3.273861,5.695136,2.906479,3.519142,-1.896236,5.5526089999999995,4.043309,0.597246,4.792591000000002,-0.8220069999999999,3.694768,5.290176,6.130346,5.750859999999999,2.056937,5.8000120000000015,5.583648999999999,-0.79098,-1.78312,5.123957,-1.506506,3.980984,2.056942,2.114554,2.959443,1.329367,5.6150519999999995,3.8130349999999997,4.169326,5.236598000000001,2.4751119999999998,3.5694730000000003,-2.085738,4.924816000000001,5.435587,3.873854,3.071181,4.58711,-0.311325,3.282633,-3.651476,3.273791,3.140533,5.795866999999999,5.256958999999998,4.106846,-3.896781,3.901992,1.9206349999999999,3.106239,4.460775,2.387809,1.078327,5.849568,4.550907,-0.632925,3.149476,4.501773,1.2701850000000001,6.1089910000000005,4.120141,3.913421,0.052579999999999995,6.2573739999999995,5.207487,6.260155,3.4730410000000003,6.0419300000000025,2.804997,2.818957,4.767119,4.504528,3.648847,2.37148,6.278373,5.989833999999999,4.7194410000000016,6.834657000000001,-2.920986,-2.8329150000000003,2.198355,1.726835,6.246421,5.052879,3.524969,5.206336,3.646866,2.3743819999999998,5.9577279999999995,6.239028,-0.8043020000000001,5.0960529999999995,4.880646,2.063684,3.7619599999999997,3.6331949999999997,4.433166,6.941561999999999,2.952127,4.97112,6.277598,7.052247,6.417125,5.4730870000000005,5.265562,0.924567,3.804469,4.987734,6.000379,7.05514,-0.21149099999999998,5.5037980000000015,3.7342150000000003,5.28032,5.969329,6.116135,6.081082,4.312146,5.391419,5.189124,2.540654,7.234266000000001,5.5126800000000005,4.797073,5.483286,3.1516330000000004,5.999838,6.3531010000000006,4.069764,3.976002,1.736977,4.284243,5.5599110000000005,2.0623549999999997,3.94346,0.962216,5.72231,6.266905,6.1249709999999995,5.9763160000000015,4.141521,3.224138,3.927172,3.651464,5.394303,5.509213,-1.800713,6.967875,3.5498800000000004,3.441732,1.368541,6.125604,3.347263,3.273937,-0.371293,5.875397,3.242336,3.8529709999999997,0.748238,2.7509330000000003,6.392481,6.037629,6.506554,-1.164433,0.522987,5.04014,3.8584169999999998,-2.110649,,,,,,,,,,,,,,,,,,,5.555122,-2.086712,-0.183445,1.0383,2.911795,2.4946479999999998,3.536286,8.251241
NCI-H2141,5.57759,3.6894765,4.2121705,4.0340945,-2.063055,-1.073188,-0.9403809999999999,7.203088,2.652316,4.210934,2.979504,5.531643,4.214574,5.176897,4.40514,0.45800799999999997,4.097583,5.084499,6.250161,6.236489,3.5290690000000002,5.128963,5.644191,-2.3439419999999997,-2.119535,5.1435900000000006,3.264145,6.044601,0.747501,2.556336,3.3806559999999997,2.416045,2.911553,4.297409,3.5427489999999997,4.181807,2.30641,5.918034,0.11401900000000001,3.3984769999999997,5.868111,3.6237019999999998,4.914232,4.512983,4.186542,1.395234,-5.613994,3.078564,0.752644,4.05141,5.276264,2.9882619999999998,-3.617768,2.64995,1.5597290000000001,2.626946,3.3238260000000004,4.037214,3.9448760000000003,5.1079669999999995,5.7095839999999995,0.801601,2.20722,4.200689,1.214064,5.970051,3.72186,3.1981610000000003,0.793886,5.975601,5.943291,4.5282540000000004,2.595159,4.054355999999999,4.099191,-0.4728600000000001,4.3321830000000014,3.5448440000000003,2.472744,0.37025399999999997,5.969072,5.975601,3.606087,5.8590870000000015,-2.698891,-3.6724040000000002,1.1249959999999999,1.738144,4.187519,4.390783,3.478816,4.923346,4.249509,5.975601,5.970125,5.975601,-0.327757,5.9290980000000015,5.405892,2.952307,4.70162,2.521836,2.2745900000000003,6.542793,2.69882,5.844031,5.068817,5.215511,5.182964,5.090642,4.6173410000000015,0.375102,2.130521,3.781538,4.4834309999999995,5.752873,2.5875,4.247082,5.669189,5.4126660000000015,4.313374,5.2084209999999995,5.780573,4.2093300000000005,5.287652,5.002123,5.425873,7.071688000000001,5.946757,3.762667,6.297842,5.4147989999999995,4.856084,7.0115289999999995,4.4212419999999995,4.601757,2.260281,5.03485,4.891419,6.250868,4.3310260000000005,2.15901,5.5972919999999995,3.757101,3.6393379999999995,5.573825,4.464911,5.6279010000000005,3.237552,3.231622,5.840707,3.0684240000000003,0.498072,6.519477999999999,3.086373,3.462436,2.756349,5.885308,4.894865,5.897536,1.1896360000000001,5.425014,0.12678599999999998,3.2988660000000003,0.115078,4.073967,5.971968,5.960038,4.969005,-1.7167,-0.170246,4.207966000000001,2.326294,,,,,,,,,,,,,,,,,,,,6.696467,0.6315249999999999,2.002125,3.5091410000000005,3.7524175,5.559058,3.563454,8.549894
NCI-H2170,3.9880455,3.801833,3.6433465,2.0303605,-4.5446745,-5.582397,-3.9613199999999997,4.3501650000000005,-2.787778,1.28534,2.038361,-0.104065,2.3565400000000003,4.3652760000000015,4.524691000000002,-2.383117,3.311807,4.628762,5.443425,5.480424,1.568567,3.9469160000000003,5.445814,-1.630456,-4.515821,2.953468,3.7205790000000003,3.049442,-0.46653199999999995,1.119807,-0.481562,-0.529357,3.9634709999999997,0.8992180000000001,2.6325689999999997,3.2052490000000002,0.949594,3.4201879999999996,-4.4164449999999995,2.3374200000000003,-0.8666200000000001,3.05822,3.6616169999999997,4.3708230000000015,-4.550513,2.812464,-4.688209,1.044819,-2.270835,4.718541,2.491669,0.556184,-3.6580760000000003,1.296959,0.078837,0.528854,2.4911209999999997,5.3843879999999995,0.5351319999999999,3.9318739999999996,2.824202,-2.649765,3.071393,0.8161609999999999,0.449291,5.425489,0.291906,1.038087,0.383419,5.585582,4.432405999999999,5.317476,1.892771,1.981427,1.598465,0.775924,4.718025,1.690995,2.016886,-0.239905,4.952604,5.585582,3.23591,4.9701699999999995,-2.470196,-4.569833,-1.591805,-0.136459,5.069026,3.0923849999999997,-0.663679,4.144812,1.881,4.39724,4.448359,1.7327,-3.867035,4.974417,3.6187129999999996,,3.7369239999999997,1.730968,1.204394,4.684769,-0.51226,3.095613,3.374789,5.213782,5.413327,2.528207,2.517498,-0.788075,3.276243,4.2039230000000005,4.51093,5.7998080000000005,-0.854042,4.072125,1.727182,4.329095,5.131705,3.7235169999999997,5.09848,3.3123160000000005,4.066866,3.624293,5.541051,2.077648,5.487637,4.121695,4.73533,3.599265,5.2259519999999995,5.754874,2.547215,1.013643,2.49189,1.271563,3.2248229999999998,5.721545,3.981388,0.027817,5.198574,2.556433,6.0414309999999976,4.706269,0.6958260000000001,5.552249,3.282996,2.199138,4.362902,5.322001,-2.4424650000000003,6.256995,2.037116,2.962622,-0.754548,4.133156,4.011589,3.114807,-2.8969720000000003,3.8599639999999997,2.028764,2.067762,0.9034690000000001,2.068078,4.713871,-0.50588,5.43635,-3.159206,-0.193598,3.622707,3.039407,,,,,,,,,,,,,,,,,,,,6.7547570000000015,-1.5129635000000001,0.567299,-1.920511,3.8088335,3.975997,3.653593,7.8255300000000005
NCI-H23,4.7896925,2.6907765,2.970471,4.7447095,-3.5066305,-3.6281985,-2.606447,5.4112860000000005,2.311298,5.1229059999999995,1.7466599999999999,5.256699,5.2099400000000005,4.162533,1.8122639999999999,-2.2046330000000003,4.110954,4.317237,5.393072,5.402712,2.362246,4.989194,4.835947,-1.220673,-2.452157,5.447814,0.43276499999999996,5.497279,-0.73247,1.966207,2.80694,0.05226,3.912547,3.605939,3.326199,4.222871,1.670307,5.354701,-0.909474,3.6286739999999997,4.9255889999999996,2.062648,4.0362,4.393843,-2.9829369999999997,2.540555,-4.529572,1.417511,3.016227,5.153077,4.296385,3.1837,-6.0369410000000014,3.326396,0.989408,0.952808,4.039821,1.942627,0.364191,5.051951,2.8688990000000003,-0.572839,3.1793560000000003,3.4526209999999997,-0.065372,4.97079,4.0379580000000015,2.3109189999999997,-1.597518,5.286487,5.080491,5.201678,1.543808,3.2733779999999997,2.592325,3.098403,3.479546,3.183277,1.3781290000000002,2.391203,5.28184,5.396262,4.403368,5.817608,-3.916225,-4.827749,-0.901409,2.089005,4.716088,3.163966,2.688068,5.2701839999999995,4.690489,3.4612010000000004,4.828861,5.3954330000000015,-0.8192370000000001,4.854144,3.699911,1.742791,3.925306,3.34067,1.110973,5.6203629999999976,0.47833000000000003,4.135785,4.208435,4.676321,3.840039,3.805105,4.225681,-1.443087,1.7214990000000001,2.84435,4.437323999999999,6.381533,1.059568,3.091935,3.21576,4.2937199999999995,2.6369119999999997,4.846385,4.543609,3.712476,4.986507,3.313857,3.628039,-0.390382,5.233043,5.294894,5.19745,2.405827,2.21015,6.470426,4.5175800000000015,2.403124,1.337788,5.310808,1.080388,5.6349540000000005,4.836597,-0.596376,5.077041,3.347031,5.143919,5.092802,3.098067,2.765919,1.9067919999999998,2.976471,5.315513,-0.22716999999999998,-3.257857,5.219530000000002,2.255009,2.961457,0.311829,3.812318,4.896239,1.8690650000000002,-2.396317,5.3110620000000015,-3.937679,2.344486,-1.0707950000000002,1.886946,2.729533,4.860156,-0.264803,-4.524583,-3.483954,3.135398,-0.187717,,,,,,,,,,,,,,,,,,,,5.6614,-2.15905,2.4611520000000002,1.175637,3.285721,-1.768977,2.77159,8.196582000000001
NCI-H2342,5.599168,4.448723,3.779304,3.102897,-1.076442,-0.721182,0.385774,7.378365,2.680708,3.4159599999999997,1.9902099999999998,4.145899,3.353624,5.407541999999999,3.513403,2.676543,3.4117,4.575449,6.189587,4.922187,5.560351,3.8237349999999997,6.8015490000000005,-0.494971,-1.25786,2.597824,2.72128,5.657303,2.8779689999999998,5.669471,2.426991,1.779577,4.084052,4.66965,2.2260310000000003,5.128548,2.692498,6.1358440000000005,0.265421,4.425262,4.891935,1.245107,4.580907,3.301774,3.168234,2.7517270000000003,-2.623447,4.920836,2.665422,4.425753,3.458708,3.6859379999999997,-5.862325,3.137845,2.772787,5.36674,3.4497190000000004,2.930515,4.370961,6.143103,5.494959,0.8913190000000001,3.507565,4.049828,1.846438,4.934744,0.533308,4.7431410000000005,0.221243,4.856547,5.6090620000000015,4.009914,3.892185,3.3148050000000002,3.146014,0.685189,3.007563,3.4492800000000003,3.214597,2.311776,5.813863,5.993601,4.936326,6.790714,1.07425,1.57992,5.162357,1.221637,5.922214,4.8823989999999995,3.2492349999999997,6.032441,2.838924,4.0943830000000005,4.69586,3.7948470000000003,-3.377505,4.974648999999999,5.2323580000000005,1.885666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48875,,,,,,,,,,,,,,,,,,,5.647315,-2.3385475,-0.275441,-2.330763,3.586065,3.046068,4.013338,8.062269
NCI-H2347,6.1684550000000025,4.693588999999999,5.567814,6.486934,-2.607281,0.21674200000000002,2.099821,9.088811,5.0869300000000015,6.110518,1.912682,5.641864,7.5733229999999985,4.150146,6.607483,5.54945,6.640086999999999,6.868652,7.436325,7.4265,6.349863,6.6463800000000015,7.8025210000000005,-0.9596959999999999,0.060639,7.354247999999999,0.197389,6.972967,4.7286150000000005,7.603535000000001,5.044708,3.154847,5.286597,6.335131,4.514546,6.941915,3.236749,7.1196990000000016,2.0663270000000002,6.606296,7.1028139999999995,5.173756,6.745734,6.413964,4.9657550000000015,2.863461,-3.388847,6.242447,3.9124230000000004,4.97166,6.443308,5.38178,-5.541093,4.535394999999999,2.975566,6.590339999999999,4.633728,4.413055,4.824168,7.0679940000000006,5.814983,-0.024388,4.6390980000000015,6.175035,2.834421,7.285522999999999,2.7606040000000003,4.177849,1.064172,6.514259,7.410386,5.182777,4.5732620000000015,5.39866,4.126353,2.049416,3.729015,5.980709,4.178488,2.876982,7.724825,7.987217999999999,6.308685,8.72677,3.255414,2.01873,4.536339,4.554912,6.892345,5.735126,5.686465,6.847328,3.810835,4.706627,7.635722,7.524453999999999,0.248784,6.1833300000000015,7.446217999999999,2.243906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.004894999999999,-1.9302255000000001,2.2158759999999997,1.507474,3.745717,3.1722650000000003,4.05589,8.406310000000001
NCI-H2369,6.4245035,3.6162365,3.7043275,5.3470415,-2.210832,-1.8483115,0.956656,6.005118,3.410427,5.32534,3.147688,5.604501,4.639516,4.5074260000000015,5.339763,-2.803033,4.1204019999999995,5.222298,6.04749,6.00394,5.0159139999999995,6.22489,5.265793,-1.274337,-2.397838,4.834582,2.936761,5.124751,3.224569,5.74109,3.118394,1.55207,4.288425,1.23102,3.601695,5.050883,2.406216,6.158149,0.09065,1.044848,4.5817239999999995,2.177165,5.182348999999999,3.728358,2.700372,1.274235,-4.70144,4.521333,3.191488,4.421,4.905117,2.714886,-4.084321,3.3654040000000003,1.136859,3.807729,4.245198,4.601833999999998,3.975118,6.072043,4.3817650000000015,-0.544263,4.917098999999999,3.959072,2.19008,6.050571,5.6391300000000015,5.018766,-0.487554,5.736478,4.838615,3.8456089999999996,3.582357,3.648693,2.6975,4.036824,3.321211,4.5465800000000005,1.628423,2.134516,5.574895,6.202438,3.887778,5.880024,-0.872142,-1.016936,1.414576,1.730287,5.455882,4.401863,4.235791000000001,5.524273,5.123801,4.653787,5.950527,6.146159,-0.44103400000000004,5.421558,6.015773,2.0150919999999997,4.522248,3.616074,4.283105,5.3174660000000005,1.0251430000000001,6.235851,4.291703,5.671039,5.14501,4.5222620000000004,5.640963,0.613558,3.6983839999999994,4.522933999999999,5.859095,7.130707000000001,2.7256259999999997,5.07688,3.791096,4.527811,5.786821,5.646585,5.639111,4.579808,6.140786,6.221553,4.076626,6.2050279999999995,5.935615,4.112375,7.465134,4.44878,4.6416330000000015,7.337505,5.117683,5.217413,3.021664,3.6393150000000003,5.7513,5.921126999999999,5.706561,2.921863,6.031735,3.684769,5.909478,5.58142,5.482858,4.667918,3.473507,2.846038,4.941193,5.739707,-0.712174,6.577127000000001,3.057655,3.812025,1.8534389999999998,6.421494,4.665555,3.886472,0.071782,5.590225,1.9091049999999998,2.1162520000000002,0.646466,3.2110939999999997,5.740253,6.1596839999999995,6.333012,-1.332273,1.104559,4.7306230000000005,4.478562999999999,,5.9740160000000015,,,,,,,,,,,,,,,,,,6.4904230000000025,-2.5862865000000004,1.0831309999999998,0.962701,3.5010160000000003,2.047112,2.7379569999999998,7.94717
NCI-H2373,5.994411,3.0333515,5.3490585,1.9217404999999999,-3.5117449999999995,-0.8174075000000001,-2.564818,6.729678999999999,2.508585,1.811986,0.754732,6.732912,3.9340889999999997,1.910452,5.596295,-2.68724,2.483673,4.460037000000002,6.721647999999999,7.069222,2.156324,5.303105,2.990738,-2.03176,-1.7247130000000002,1.2947,0.18918,4.812225,2.22562,5.080952,1.136938,1.3653170000000001,4.174615,3.725281,3.7642309999999997,4.276342,1.8911580000000001,6.111985,0.31839,1.9664560000000002,4.211679,4.673513,3.9395339999999996,4.1888,-1.107316,3.496225,-5.0309300000000015,3.623308,2.8007150000000003,5.173065,2.336765,3.6992629999999997,-4.607311,3.0545560000000003,0.8903559999999999,4.041081,4.153118,3.7020800000000014,0.811567,5.855932,3.8364019999999996,-2.414814,1.86097,3.393089,0.8695149999999999,6.289452,4.367102,2.307843,-2.424315,6.675763000000001,6.123268,4.095601,1.580676,1.499127,1.681554,3.5933370000000004,3.9427449999999995,1.4618,2.854905,4.472405,5.580336,6.710178999999999,4.463929,6.111045,-0.261799,-2.9993540000000003,-0.777122,0.803466,6.239039,4.07026,2.878453,6.200356,3.251578,3.053787,4.556422,3.7169300000000014,-2.758444,6.6447410000000025,6.5682740000000015,-0.435199,4.355506,1.700402,3.990182,6.385649,-0.700583,4.273391999999999,2.9341779999999997,5.777008,5.482545,3.3208919999999997,3.6492660000000003,0.8021699999999999,4.302182,4.784154,5.03308,7.0384759999999975,0.36072,6.258178,3.303949,5.492032,6.35308,5.738055,6.4578739999999994,5.048612,6.333372,6.837746000000001,2.185254,7.152463000000001,6.621410000000001,4.5687050000000005,6.851835,3.960489,6.710178999999999,3.448292,3.016925,3.5429169999999996,2.083335,0.722743,5.107929,3.8447190000000004,4.392672,1.400003,6.094216,3.895342,3.852261,6.128736,4.791003,4.523184,4.58819,3.009824,6.508488,5.8208150000000005,-1.215442,7.301276,1.018557,3.78076,0.6146510000000001,6.210562,3.7548510000000004,2.544773,-1.419498,5.728546,2.767621,3.5993720000000002,-0.607978,3.0465880000000003,6.914713000000001,6.414678,7.117294,-2.032741,-0.591391,4.636735,4.823746,,5.050731,,,,,,,,,,,,,,,,,,7.1450960000000014,-1.719483,2.443898,0.8918,3.8561425,0.829299,4.131125,7.9118070000000005
NCI-H2405,8.698852,1.444534,6.4603225,6.574761,0.29814450000000003,2.2889775,0.35162899999999997,10.036351,6.539095,8.409022,-0.27863899999999997,5.290316000000002,7.900444999999999,1.954279,6.5167019999999996,0.178822,6.96857,6.280969,8.607825,6.361179,5.54598,5.152433,8.469076,0.947835,-1.597711,6.154871,-2.819586,5.588066,3.6608669999999996,7.510074,5.270222,2.359416,4.788782,4.558626,5.593781,6.097164,3.94072,4.431031,2.591231,4.4805459999999995,6.3502790000000005,3.961172,5.153078,5.0380709999999995,2.025576,3.2750169999999996,-2.298843,5.653729,3.728596,5.281105999999999,4.814123,3.527744,-3.3342410000000005,5.0552220000000005,2.542461,6.860546,4.730683999999999,5.104114,2.992292,6.9829,6.106147,1.251059,8.067076,5.134012,2.126731,6.084474,3.986207,4.212363,1.454821,5.848217,5.183527,7.248642,3.5453629999999996,4.9568900000000005,3.264138,3.364845,3.597071,6.764794,3.068159,3.64609,6.0759940000000014,8.131886999999999,6.1292230000000005,7.532444,3.435028,3.548335,1.525617,2.7962119999999997,6.774185000000001,4.917708,3.98884,7.2130589999999986,5.428832,3.4944129999999998,5.329651,4.407148,-0.039958,6.592397,4.992082,1.879045,6.636625,4.845663,6.882428,8.829019,2.954841,7.506722,7.168241,6.93803,8.026054,6.849471,7.0022759999999975,5.981431,4.772657,6.169283,7.714775,9.4777,1.1248850000000001,7.624417999999999,6.709708,6.6937050000000005,7.842978,5.784502,8.379087,6.729576,6.696034,7.5463830000000005,4.498677,7.5124070000000005,7.023128999999999,6.8133479999999995,10.074189,5.042522,7.2319130000000005,8.804553,7.5465,7.8225789999999975,3.3313599999999997,4.469266,5.333124,5.574602,8.136281,3.624721,7.864947999999999,7.3132660000000005,6.774974,7.6533039999999986,6.646657,3.527738,5.751728,4.1579239999999995,7.783811,3.693464,1.6001,9.009016,6.296985,5.469275,5.103447,7.655553,5.306031,4.33814,4.548469,7.836489999999999,0.6237729999999999,6.31145,1.262825,7.075626,7.851524,8.169348,8.026054,2.958528,6.914975999999999,8.265555,7.728548,,,,,,,,,,,,,,,,,,,,5.214254,-1.562811,0.9951780000000001,1.5055020000000001,3.5576194999999995,2.790467,4.240565,9.554022999999999
NCI-H2452,4.91907,3.8901105000000005,3.192497,4.023916000000002,-3.4146330000000003,-5.882347,-0.962559,4.802423,1.156268,3.370175,1.353342,3.6310269999999996,3.5538879999999997,4.609659,6.6241210000000015,-3.5471019999999998,4.410304,3.37532,7.244227,5.3176260000000015,2.276824,2.056807,5.620221,-1.348255,-4.529029,2.2677669999999996,1.690562,3.122839,-0.9105479999999999,5.8881260000000015,1.5839860000000001,-1.9822950000000001,4.068313,-1.358895,3.50821,2.738625,1.5638290000000001,3.778267,-4.105303,4.091418,2.446112,3.464761,3.4123620000000003,2.513642,3.2295979999999997,3.134169,-4.5402580000000015,1.176928,2.770178,4.480906,3.17022,3.2845239999999998,-5.686744,1.3280610000000002,0.818763,1.233227,2.73549,2.857796,2.140837,3.032031,5.407303,-3.4141,2.2798700000000003,5.137008,1.4486059999999998,5.769054,4.946703,1.59837,-0.8818020000000001,5.10227,4.717219,6.363484,0.334502,2.435371,1.9149009999999997,2.946746,3.7366599999999996,2.3575,5.045886,6.454198,5.874721,6.662703,2.892503,6.486832,-2.553754,-5.536505,5.082392,0.479013,5.584261,1.678362,0.893008,5.307773,2.884274,3.851721,6.29472,3.6137080000000004,-2.451809,4.775592,4.755602,-1.150503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.281139,,,,,,,,,,,,,,,,,,,7.021350999999999,-0.7643854999999999,5.438617,6.516618,2.686904,1.1377629999999999,2.9677830000000003,8.232674000000001
NCI-H2461,5.534835,2.9595854999999998,4.544955,3.2974595,-1.8431315,-1.4450619999999998,-2.3074790000000003,5.449488,2.817821,2.391625,0.075963,5.534112,4.110155000000002,2.6683529999999998,5.241149,-0.9904870000000001,4.0841980000000015,5.973491,6.342808,6.366184,2.791795,4.859211,3.5206839999999997,-1.017607,-1.350994,3.586706,1.029618,4.348228,0.8418469999999999,5.289585,1.301218,0.571346,6.589614,2.774109,4.412641000000002,5.328005,2.241364,5.564158,-2.477008,4.043339,4.406373,3.603471,5.570384,5.082508,0.229041,4.108283,-3.4464550000000003,3.2108529999999997,3.250635,6.239029,4.283486,4.511245,-1.458756,2.524828,2.200587,5.545223,3.8241050000000003,6.346335,2.2485169999999997,6.585222,6.538094,-1.089015,3.64359,4.693536,2.395791,6.5826990000000025,6.560206,3.740143,-0.2295,6.420319,5.129571,6.479121,3.726789,3.7078260000000003,2.489348,5.7072959999999995,4.605748999999999,3.495515,2.281631,4.766507,6.5927050000000005,6.053743,2.5803990000000003,5.972499,0.124901,-1.7750990000000002,1.282303,0.85193,5.882661,1.6853490000000002,4.074475,4.577262,5.0265949999999995,3.50135,6.421765,5.70385,-2.476712,5.714492,4.7691349999999995,1.1549129999999999,1.179338,3.616601,2.4707779999999997,5.666264,0.486051,3.6204410000000014,4.499311,5.454043,6.2988870000000015,3.943985,5.187287,-0.760109,3.8974580000000003,4.924119,5.583063,6.444516,0.371827,6.454098999999999,2.797177,4.103377,4.767279,4.611644,5.696301,4.943048999999999,5.9360589999999975,4.908142,3.4795339999999997,6.9687350000000015,4.659132,4.226687,5.0529660000000005,2.705543,4.7756989999999995,6.7046100000000015,3.4306980000000005,4.10792,1.77046,0.226904,5.6940269999999975,3.266039,3.0433,0.268356,6.362038,3.906243,4.3082,5.970169,4.012926,3.135014,4.089848,2.115431,4.9798269999999984,5.3972089999999975,-0.911782,6.300117,1.611281,3.9738849999999997,1.069381,5.81759,3.2841650000000002,1.508127,-1.173645,5.369712,1.842748,1.781454,-1.465085,2.6878029999999997,6.4550540000000005,5.362177,6.934578999999999,-0.784284,-1.054308,4.5099849999999995,2.058504,-3.571018,,,,,,,,,,,,,,,,,,,6.055723,-1.3867465,3.981147,-0.641629,4.087689,1.653201,3.418086,9.104049
NCI-H250,7.625315,,5.137477,2.996126,-1.720019,2.416707,1.576814,8.428598,4.543692,0.44316099999999997,4.284301999999999,7.140371000000001,4.368557,5.863836,5.196539,-1.5282200000000001,6.3448660000000014,6.975488,7.585245,6.5737929999999976,5.598426,7.444692999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.144736,0.7433109999999999,4.550133,6.998964999999999,2.345012,6.3089830000000005,5.702554,8.262805,6.7903139999999995,7.3825949999999985,5.5781540000000005,0.644314,1.95238,4.710671,7.173275,8.311013,1.537094,5.427533,4.453344,6.847658,5.789365,7.292926,7.333083999999999,4.792413,6.402632,5.117321,3.3352800000000005,7.474158,6.247143,5.924427,5.667599,7.5583009999999975,6.1262099999999995,4.32671,1.478237,6.446403,3.371854,1.732649,5.75744,7.930878999999999,5.607032,1.982798,7.269086,5.26014,2.973529,6.1235,6.56473,5.088462,4.8677480000000015,3.1560029999999997,7.426011,5.455280999999999,0.741242,7.237073,4.698348,5.1576059999999995,2.06128,7.612282,7.108981,4.395335,-0.132165,5.846842,-0.087609,3.0967729999999998,-1.0801040000000002,4.4285440000000005,6.890445,7.4259770000000005,7.609250999999999,-0.976232,-2.550365,6.244541000000001,3.387082,,,,,,,,,,,,,,,,,,,,,,,,,,,
