,Oxaliplatin,Ulixertinib,Fulvestrant,Uprosertib,Dactinomycin,Docetaxel,Camptothecin,5-Fluorouracil,Afatinib,Taselisib,PD0325901,Sapitinib,Alpelisib,SCH772984,LGK974,Luminespib,Linsitinib,GSK1904529A,EPZ5676,EPZ004777,Irinotecan,PLX-4720,Nutlin-3a (-),MG-132,Staurosporine,MK-2206,Trametinib,Palbociclib,MK-1775,Cisplatin,Pictilisib,AZD7762,Olaparib,Dasatinib,AZD3759,PD173074,Vorinostat,Dabrafenib,Paclitaxel,AZD4547,Lapatinib,Sorafenib,Nilotinib,Tamoxifen,Gemcitabine,Venetoclax,Bortezomib,Wee1 Inhibitor,Osimertinib,AGI-5198,Ipatasertib,Erlotinib,Sepantronium bromide,Cediranib,Buparlisib,YK-4-279,AZD8186,UMI-77,Cytarabine,BPD-00008900,MIM1,Dactolisib,NVP-ADW742,Gefitinib,Telomerase Inhibitor IX,GDC0810,WEHI-539,BDP-00009066,Epirubicin,GSK2578215A,I-BRD9,P22077,AZD6738,AZD5363,BMS-536924,ABT737,WIKI4,Afuresertib,Savolitinib,Navitoclax,Cyclophosphamide,MIRA-1,Pyridostatin,Temozolomide,Vinorelbine,Vinblastine,Pevonedistat,Foretinib,BIBR-1532,MK-8776,Talazoparib,AMG-319,AZ6102,VX-11e,LJI308,AT13148,Rapamycin,GSK591,VE821,GNE-317,Crizotinib,Entinostat,Alisertib,Fludarabine,Mitoxantrone,Niraparib,JAK1_8709,Leflunomide,IRAK4_4710,Entospletinib,BMS-345541,Podophyllotoxin bromide,Gallibiscoquinazole,Sinularin,PCI-34051,Carmustine,Topotecan,AGI-6780,VSP34_8731,MN-64,ML323,XAV939,PFI3,Zoledronate,CZC24832,KRAS (G12C) Inhibitor-12,ERK_2440,Acetalax,LY2109761,AZD1332,Mirin,OTX015,Wnt-C59,PRIMA-1MET,PRT062607,AZD5438,Obatoclax Mesylate,AZD2014,OF-1,Selumetinib,WZ4003,Teniposide,Picolinici-acid,JAK_8517,Elephantin,Ruxolitinib,VE-822,ERK_6604,IWP-2,PAK_5339,RVX-208,TAF1_5496,Dinaciclib,Nelarabine,IGF1R_3801,GSK343,CDK9_5576,LCL161,I-BET-762,AZD5153,CDK9_5038,AZD1208,Dihydrorotenone,ULK1_4989,Sabutoclax,AZ960,IAP_5620,Ibrutinib,AZD5991,Eg5_9814,Vincristine,GSK2606414,AZD5582,Daporinad,OSI-027,AZD8055,SB216763,Axitinib,RO-3306,Tozasertib,GSK269962A,KU-55933,PF-4708671,AZD6482,ZM447439,JQ1,NU7441,SB505124,Ribociclib,Doramapimod,BMS-754807,BI-2536,Cetuximab,Doxorubicin,Etoposide,Bleomycin,Bicalutamide,Bleomycin (50 uM),Pemetrexed,AICA Ribonucleotide
HMV-II,4.198019,-0.016088500000000006,3.1969760000000003,2.45217,-3.7759925,-2.9158560000000002,-1.835925,4.778976,1.3760629999999998,2.0696630000000003,-2.931091,4.343015,3.2782430000000002,-1.074027,4.1768480000000014,-1.551891,2.5897930000000002,2.775746,5.488315,4.736358999999998,3.3480160000000003,3.068593,2.612475,-1.219169,-1.8482310000000002,2.6223669999999997,-4.706881,2.222803,1.797736,3.096939,1.1084479999999999,1.644989,5.69527,2.8886529999999997,3.508079,3.2910190000000004,1.333291,2.600714,-4.026496,3.906125,2.1592130000000003,0.822342,0.46909799999999996,3.3117660000000004,2.0091189999999997,3.241316,-4.958759,1.720058,1.947975,5.7233160000000005,4.796601,3.3297980000000003,-4.9093029999999995,1.9369939999999999,1.397675,2.917831,4.927542,1.6119620000000001,0.07370399999999999,5.376818,3.243255,-1.452661,1.429131,3.650496,0.126148,5.748663,5.93081,2.628607,-0.997667,4.514044,3.501639,5.027358,3.85293,4.4708440000000005,1.9826849999999998,3.90041,4.632122,2.301756,3.324961,4.787163,5.715605,5.782605,2.385382,6.328433,-2.337199,-4.465929,0.755087,2.040166,5.771006,3.1149240000000002,4.019274,5.946369,1.121275,0.179795,4.54044,5.302238,-1.383532,4.694816,3.294912,1.796323,2.040372,2.679205,1.436353,4.500376999999999,0.8268469999999999,4.423316000000002,2.8629689999999997,5.5107269999999975,5.138882,2.577804,3.519024,-0.33418200000000003,2.3828400000000003,3.491492,3.4259440000000003,5.877236,0.9076350000000001,5.298832,2.9441,5.326834,6.262475,5.035419,5.601966,3.630526,4.4927800000000016,4.920016,0.277802,6.479726,5.300184,3.9178550000000003,4.129832,2.496889,3.074123,5.201573000000002,2.498323,2.678648,2.5250369999999998,1.9359,5.738556,-0.38819000000000004,1.903286,0.36699499999999996,5.4158669999999995,3.4310669999999996,4.529424,5.2857330000000005,4.478484,0.41479399999999994,1.382968,2.852935,4.686257,5.864888,-2.6627389999999997,6.344303,3.279503,2.902078,0.010355,5.8939980000000025,3.231271,2.295937,-2.8711740000000003,4.031136,1.923275,3.108028,-0.29605,2.699791,6.158628,5.871384,5.068405,-1.406693,-1.985656,2.696917,1.815003,-3.9046559999999997,,,,,,,,,,,,,,,,,,,6.6877949999999995,-3.1533880000000005,0.514582,-0.150455,4.5370685,2.6748369999999997,4.316796,9.934345
HO-1-N-1,3.8277645,1.720155,3.7536265,2.7231845,-4.449882499999998,-6.045657,-3.95466,1.642836,0.309471,0.308154,-1.267309,1.341918,2.3184810000000002,1.186677,4.169157,-3.3393599999999997,3.9912,3.567817,4.389343,3.99504,0.985975,3.038528,4.536132,-1.9089,-4.627689,3.017514,-1.519867,3.074923,0.371363,2.140256,0.572392,0.289812,4.2857,-1.8414830000000002,1.486345,3.8985309999999997,1.080803,3.027335,-5.4841120000000005,2.826707,1.257619,2.474472,3.89379,3.112959,-2.7775529999999997,1.992632,-5.262308,2.357129,0.627157,4.671409,3.057402,1.0876379999999999,-4.831563,1.950331,0.14862899999999998,0.534125,2.183224,1.127126,2.011487,4.302904,2.889048,-2.407213,2.220566,2.015662,-0.727271,4.770226,0.745149,1.250104,-2.4238169999999997,4.706201,3.724732,5.0695510000000015,1.787522,1.704578,1.0952110000000002,0.45828800000000003,3.132164,2.762696,2.287291,1.69565,5.013934,4.93853,2.470848,6.020951999999999,-5.519986,-5.60569,-0.126638,0.28826799999999997,4.246954,4.270758,1.4872370000000001,4.594589,1.250872,1.995718,5.026921,3.3624629999999995,-1.81328,3.678201,3.6757400000000002,0.11276800000000001,3.418242,1.6196700000000002,-1.478197,5.7426660000000025,-0.23869899999999997,3.917243,3.4750300000000003,4.9534650000000005,4.653626999999998,2.8718790000000003,4.724924,-1.517219,2.411269,3.7004550000000003,4.093522,5.822051999999999,-1.235075,4.5569440000000005,2.084166,4.833133999999999,3.4337779999999998,2.9438619999999998,4.742846,3.3435919999999997,5.070137,2.793606,1.228987,5.61419,4.947818,2.488785,4.437579,0.792566,4.9438,2.9399330000000004,2.283361,0.950557,0.686549,2.289016,3.729403,2.46718,2.752479,-0.7466119999999999,4.2798120000000015,2.037296,1.911672,4.6538580000000005,4.181785,2.484236,1.719668,2.560568,3.668497,4.567064,-3.683699,5.766673,0.577166,1.174282,-1.358279,4.546865,2.052516,0.457081,-3.7434589999999996,4.871869,1.6571060000000002,0.8853059999999999,-0.445488,0.248433,4.449987,2.349217,3.272771,-4.619971,-3.728012,2.4272400000000003,1.0094049999999999,-3.817468,,,,,,,,,,,,,,,,,,,5.361242,-2.357309,0.835694,1.6486349999999999,2.8844175000000005,-0.791283,2.587215,6.769574
HOP-62,4.1114475,2.8441475,4.9475975,4.4964245,-3.3035555,-1.4824134999999998,-2.5440419999999997,5.323009,3.5294480000000004,4.37296,-0.793191,4.71266,5.566195,2.010537,4.631648,-1.5737,5.282147,5.051451,6.264875,6.061016,2.466647,5.0332099999999995,6.378298,-1.5068780000000002,-3.6600910000000004,5.912615,0.064661,5.277717,1.5648739999999999,3.3483870000000002,2.594475,0.144255,3.708819,-0.511704,3.651033,5.075558,2.1045380000000002,5.54245,-0.976741,3.564949,4.5523760000000015,2.885829,4.903299,4.140537999999999,-1.7975580000000002,2.757177,-5.366069,2.50725,2.379571,5.15482,5.040842,2.516723,-4.0145870000000015,2.6225009999999997,1.119917,2.945914,3.4394699999999996,3.678,0.662913,4.961101,2.7848490000000004,-1.601928,3.031413,4.383215,0.064959,5.608123,3.669379,2.335802,-1.184037,6.013388,5.731372,5.600993,1.874832,3.4020669999999997,2.020852,4.2020800000000005,2.9797830000000003,3.8230980000000003,3.199491,5.655283,5.862559,6.09601,4.4941,6.842173,-2.362485,-3.081071,-0.019393999999999998,2.788491,5.85147,4.392075,2.272227,5.802327,2.9347990000000004,2.303223,4.972049,3.383344,-3.1547959999999997,4.884728,5.64239,0.55733,3.595379,2.912846,2.301789,4.491480999999999,-0.289747,5.262041,5.318256,6.310862,5.3132660000000005,5.2451050000000015,3.48085,0.671666,3.7574589999999994,3.9462669999999997,5.008472,6.6478850000000005,-0.336471,4.912230999999999,2.262683,4.362124,5.969958999999999,4.602652,6.094847,4.104479,5.614977,4.452001,3.177865,5.52008,4.171871,3.385664,5.158186,2.894174,5.210414,7.194622,4.332616000000002,2.212708,1.207658,3.289936,3.356464,2.844973,4.703241,0.550523,6.070219,4.032316000000002,6.346381,5.939072,4.896045,3.6772669999999996,3.227592,2.450535,5.853467,4.549454,-1.667141,6.658367,2.377174,3.790247,0.798788,6.09601,5.145378,2.1768810000000003,-1.0153379999999999,5.979749,2.722932,1.485068,0.305369,1.898691,5.575625,4.90916,6.504071,0.500538,0.279905,4.887569999999998,1.5128469999999998,,5.667485,,,,,,,,,,,,,,,,,,6.103378,-3.4086695,-0.550652,-2.386543,3.7337535,-0.972318,2.46068,7.86521
HOP-92,6.2186635,3.5383735,4.56494,3.1749945,-1.973837,1.1716765,-1.411598,6.047205,3.691617,3.2350220000000003,0.7214649999999999,4.229051,5.009335,1.8825330000000002,4.093792,-2.5754189999999997,3.7149650000000003,4.1142769999999995,6.295476,5.8436580000000005,3.444014,4.91437,6.015203,-1.948579,-3.395161,3.6263769999999997,-0.6562,5.8296019999999995,1.9204709999999998,3.3304650000000002,2.144591,1.061101,4.8282690000000015,2.823633,4.0307379999999995,5.251532,1.608371,5.346675,0.544257,2.936989,5.118041000000002,2.95225,5.237952,4.550459,2.84469,2.166299,-4.533248,4.077230999999999,3.393411,4.780524,4.353155999999999,2.406212,-5.1844160000000015,3.2255830000000003,1.8359,4.340577,3.675147,3.032517,2.962757,3.958933,4.115485,0.319312,3.8873910000000014,4.5056769999999995,0.7092970000000001,5.646925,1.606398,3.6222769999999995,-0.384226,6.1035910000000015,6.047525,5.274369,3.1362259999999997,2.996106,1.2341879999999998,-0.35667600000000005,3.9609389999999998,3.679361,1.811605,-0.9210790000000001,5.643514,6.463476999999999,5.564491,6.630853999999999,-0.456805,1.209555,1.685682,0.965226,5.286697,4.1386519999999996,3.90856,6.107762,3.61039,2.819828,4.741725,3.233504,-1.0636780000000001,6.06457,5.579181,1.312718,3.0963529999999997,1.759314,3.859756,4.073685,1.960663,4.2417419999999995,5.795847,4.881327,4.5028510000000015,4.2705730000000015,3.742313,3.381418,4.16542,5.2812980000000005,6.182674,5.979445,2.1377599999999997,5.010796,3.3039690000000004,4.593682,4.474114,4.3022800000000005,4.634469,2.763769,4.3049800000000005,7.164718,1.68172,4.511158,5.465471,3.325904,7.547322,3.066202,4.8083540000000005,3.776869,4.485689,6.3871910000000005,1.397417,2.438874,3.87955,3.8148449999999996,3.832879,2.073917,6.423856,2.463968,5.34134,3.711185,4.046394,2.2488240000000004,4.064465,3.147961,5.743917,4.390889,1.453193,6.914861,0.77065,2.7650900000000003,3.7450589999999995,5.815118,4.467233,3.450419,1.991598,5.774279,2.249752,2.697118,0.139427,2.352704,6.171774,6.15824,6.3490699999999975,-0.090699,2.6171900000000003,3.8955910000000014,3.8802199999999996,,,,,,,,,,,,,,,,,,,,6.591425,-2.025395,1.5569389999999999,2.0743650000000002,4.0086545000000005,1.143551,,7.75627
HOS,4.3940395,1.5354215,2.511612,2.4546975,-4.739314,-5.695320499999999,-3.017332,4.349048000000002,1.9485700000000001,2.773171,1.4013010000000001,4.822787,3.4537410000000004,4.041278,2.990034,-3.8084050000000014,2.904811,2.873022,5.098433999999999,4.146943,1.8729040000000001,4.344069999999999,4.463131,-1.7189869999999998,-5.1009150000000005,3.209333,1.7934130000000001,3.0607509999999998,0.729668,2.001227,1.806656,-0.4911680000000001,4.047264,1.303896,1.92485,3.388746,1.039217,3.665742,-4.409143,2.803194,2.54104,2.356168,2.0725439999999997,3.026163,-3.2472060000000003,1.099016,-5.363841000000002,1.334411,1.2360520000000002,4.484586,2.838534,1.533625,-5.866124,1.728198,0.753029,1.356436,3.784417,0.70224,3.1390740000000004,3.184164,3.039515,-1.414421,3.3885739999999998,2.932379,-0.875925,4.228923,2.6937860000000002,1.26508,-2.4843,4.335641000000002,3.4085769999999997,4.817628,1.619506,2.775618,2.068188,3.212834,3.289678,1.778932,2.4523479999999998,2.326827,4.70209,4.76548,2.309066,5.314145,-4.02314,-5.011384,-1.323325,1.417086,4.156058,2.627007,3.2307650000000003,4.140175,2.0814150000000002,2.356425,4.817603,1.466892,-1.588425,4.022572,3.3983510000000003,1.508636,2.593619,2.7492900000000002,3.084736,5.4737089999999995,-0.174453,3.736908,3.410446,4.536222,4.611948,2.7556540000000003,2.4374849999999997,-1.493884,1.842071,2.6558080000000004,3.7231330000000002,5.832545,-0.290219,3.715467,2.219506,3.867078,3.855979,4.780524,4.386825,2.8794779999999998,4.461031,2.669222,2.586561,4.820014,4.657363,3.864643,4.185242,2.616084,2.6281220000000003,2.9845919999999997,3.234257,2.078823,1.278311,2.052742,3.4163660000000005,5.399026999999999,3.0392810000000003,-0.9725860000000001,4.817394,3.181639,1.526891,4.005598,2.7624560000000002,4.149826,2.318072,2.277323,4.6873580000000015,3.9098230000000003,-3.5055129999999997,4.964167,1.701615,2.494462,-1.376835,4.812588,4.517633999999998,1.5029709999999998,-3.45055,5.144596,0.47939499999999996,0.906122,0.091072,1.7172830000000001,4.7318169999999995,4.817044999999999,2.691684,-4.44261,-3.5617370000000004,3.961689,1.6636119999999999,-5.652054,,,,,,,,,,,,,,,,,,,6.1909199999999975,-3.6021254999999996,-1.275519,-1.30873,2.9177,-0.142617,3.577413,7.640864
HPAC,5.9335795000000005,2.9669245,5.7001040000000005,5.9928335,-1.939412,-1.1092019999999998,0.9188139999999999,7.3632050000000016,2.882792,2.477752,1.2587469999999998,4.360551,6.072971,0.9745719999999999,1.7571240000000001,3.511656,3.7313169999999998,5.147406,7.623309,6.185238,4.927706,4.834251999999998,7.742694,-0.389047,-2.469748,5.793094,-1.607306,6.621341999999999,1.0744989999999999,7.381278,2.744308,0.6084729999999999,5.903481,5.170558,2.950377,6.887475,3.056734,5.6590620000000005,-0.16148800000000002,5.340376999999998,6.667191000000001,3.1752849999999997,4.959182,3.9909769999999996,4.908786,1.981769,-4.9614720000000005,2.289298,4.3518870000000005,5.874102,6.065059,3.221934,-4.542976,3.5681239999999996,1.921589,3.2575990000000004,3.224989,5.539715,5.541161,7.4858100000000025,5.5666519999999995,0.159956,3.2157720000000003,5.788277,3.706753,7.396066,5.251193,4.400488,1.290276,7.806708,6.549918,4.9085019999999995,2.534336,4.668165,1.107357,2.840273,3.7988739999999996,4.115216,3.930135,2.7235709999999997,6.705146000000001,8.038167999999999,5.941097,7.883995,0.279215,2.069357,1.482322,0.610875,6.114455,6.6089160000000025,5.355258999999998,6.590905,3.8973440000000004,2.754032,7.298382000000001,6.2874,-0.470326,7.24105,6.9892330000000005,1.272227,3.790081,2.9905310000000003,2.166579,8.071269000000001,3.152192,5.47785,5.617287,5.349546,4.7872959999999996,5.480143,4.5868910000000005,2.996368,5.108608,6.206259999999999,6.1746620000000005,7.23482,3.199882,3.9031029999999998,3.091933,5.646771,4.27571,5.505458,5.957198,4.963312999999999,6.185612,5.28651,1.724116,4.870595,5.818215,4.732196,5.709095,3.364576,2.372424,7.6983440000000005,3.21188,3.303919,2.21997,2.7909650000000004,3.025595,2.034707,4.466456,0.704836,5.835719,2.2300169999999997,6.618428999999999,5.198405,3.1492299999999998,2.292128,1.269223,3.514449,6.3436129999999995,1.743596,-1.41393,8.142306,0.48362,4.8635660000000005,0.4505270000000001,5.15453,4.469119999999998,2.028598,-0.704116,7.012345,-1.359944,3.3832459999999998,0.989952,5.165165,7.1642149999999996,5.743136,6.969503,-1.2111379999999998,3.556243,3.5935900000000003,3.159553,,,,,,,,,,,,,,,,,,,,,-1.0320455,0.8792540000000001,0.562523,3.3063569999999998,4.8133669999999995,4.478987999999998,9.399177
HSC-3,3.3015684999999997,2.4705425,3.242913,2.5450565000000003,-5.3438919999999985,-6.141551,-3.9072129999999996,3.3262709999999998,0.404034,1.360279,-0.120709,1.473826,2.565518,2.310594,4.725834,-4.04934,4.1685669999999995,4.407518,5.672361,5.100089,1.307032,3.3824199999999998,4.974591,-1.4480819999999999,-5.698678,1.7033060000000002,-0.157246,2.5201759999999997,0.58344,1.4391049999999999,0.541664,-0.375785,4.24956,-1.04962,1.374408,2.116109,0.728222,4.099222,-4.801216,2.209691,1.158133,2.137164,2.7101919999999997,2.3157349999999997,,2.985002,-4.5817260000000015,0.9901549999999999,-0.133354,5.381267,2.747546,0.42904899999999996,-4.069941,1.582344,0.58925,1.457041,3.509787,3.710171,-1.6793330000000002,2.7786779999999998,2.807344,-3.13659,1.78656,0.944409,-0.292509,4.016548,3.506089,0.9704430000000001,-2.86364,3.707159,3.897575,3.874414,2.281981,1.662019,1.016058,2.890914,5.076235,1.251296,2.5851439999999997,2.947881,5.2823080000000004,5.381794999999999,3.4945910000000002,5.732648999999999,-4.6058900000000005,-4.644469,-0.561686,0.876144,4.199413,2.557717,2.220161,4.750654,2.505046,2.676936,4.635097,1.056935,-3.101397,4.114539,3.20348,-0.591212,3.4673629999999998,3.188214,1.382516,4.2917559999999995,0.835355,5.2496230000000015,3.420243,4.154441,3.326943,3.847907,3.149309,-0.609226,2.357466,2.646744,5.179863,5.7095080000000005,-1.496175,5.1360410000000005,1.953978,5.077323000000002,5.003412,4.630596,5.1387800000000015,3.6866839999999996,5.07759,2.74601,1.847386,6.104971,4.624561,2.4049490000000002,4.244858,2.138933,5.0022720000000005,3.490579,3.626649,1.180944,-0.986242,1.6614200000000001,4.475457,3.783413,2.925072,-0.810926,5.247679,2.562567,1.9751439999999998,4.4648910000000015,4.28496,2.742947,2.998068,1.15218,4.749276,5.175346,-3.6560300000000003,6.054892,0.547746,3.075858,-1.253258,3.5922660000000004,4.294811,1.4935129999999999,-2.838904,5.185581,1.4671100000000001,1.694445,-0.705973,0.779015,-2.0015709999999998,2.5794040000000003,3.7443519999999997,-3.34332,-2.3855180000000002,2.785653,-5.779626,,3.758057,,,,,,,,,,,,,,,,,,3.676386,-3.148779,0.373902,-0.273169,2.1271865000000005,-1.913805,2.951483,5.622737
HSC-39,1.247991,1.200913,1.479483,3.769778,-5.9348480000000015,-7.189439,-4.655161,2.224149,0.853065,-1.49837,-0.179085,2.2130229999999997,0.632655,1.403222,2.914574,-4.859521,1.93983,3.172707,4.207721,3.4752660000000004,-0.36737,2.131439,3.3412040000000003,-1.970593,-4.067583,0.68089,-1.193913,0.057767999999999986,-1.0907149999999999,1.856859,-0.14257999999999998,-2.654897,3.808938,0.524375,1.045333,-3.015603,0.396451,2.298838,-6.058254,-4.44215,1.205235,-0.025243,1.088956,1.833914,-4.125168,1.9060849999999998,,-0.028669999999999998,0.27976599999999996,3.745858,1.6416099999999998,1.3430000000000002,-1.966518,-1.9029330000000002,0.08780700000000001,0.29397,1.800457,0.741117,-1.959491,1.668495,4.232978,-3.4055230000000005,0.841691,2.398188,-0.47503900000000004,3.975875,2.836564,0.493867,-2.5172849999999998,3.135519,2.250157,1.089526,-0.561776,1.3868770000000001,-1.175482,0.9071110000000001,3.0103869999999997,0.6679609999999999,1.255909,0.805265,4.231169,4.025929,1.55972,4.766198,-5.009545,-5.951091,-2.2528240000000004,-2.782725,4.233212,-0.295743,1.344861,3.1471419999999997,1.663211,1.329955,4.233212,1.5358829999999999,-1.9832,1.985052,0.9018290000000001,-1.289998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.683458,,,,,,,,,,,,,,,,,,,6.098895,0.7410235,3.999028,3.3830940000000003,3.112164,4.489822,1.236484,6.459235
HSC-4,5.0957675,2.7684145,3.0703485,2.4672725,-3.188867,0.13986999999999994,-3.195973,3.854215,2.130599,1.697964,0.47514300000000004,2.552273,4.747631,3.458065,2.251795,-1.637583,5.2521330000000015,4.324319,4.838457,5.622686,1.2799909999999999,5.390825,4.689155,-0.858584,-2.5529490000000004,3.5471790000000003,0.829217,5.461476,1.55446,1.57389,1.514033,-0.346695,3.8101300000000013,-0.28455199999999997,1.431508,4.012903,2.345319,4.745108999999999,-3.179828,3.5861050000000003,2.1509720000000003,2.003731,3.773601,3.734761,-3.933931,2.39266,-4.068673,2.9115189999999997,0.415163,5.165561,2.175398,0.46721499999999994,-4.006693,1.9059270000000001,1.814639,4.565208999999999,2.732493,1.662512,1.555848,5.399964,4.4798919999999995,-0.35993200000000003,3.553517,0.781924,0.330625,5.406558,4.108282,2.36746,-1.07134,5.405871,4.972835,4.6469830000000005,1.285727,1.781351,1.767079,3.183781,4.112271,1.397699,1.882094,1.6818220000000002,5.406558,5.406558,3.4729360000000002,6.214819,0.368917,-1.257474,-0.825053,1.876368,4.749931,1.794387,0.996044,4.238624,3.8334650000000003,4.570112,4.880045,4.7074690000000015,-1.75747,4.801246,4.1613,1.365812,4.050753,4.0127489999999995,3.280443,5.241203,1.3179889999999999,5.267649,5.3808690000000015,4.275435,5.2223489999999995,4.373314,5.363393,1.4273120000000001,2.7574400000000003,4.119749,5.361845,6.261673,-1.903788,4.860296,2.531936,5.098738,2.920476,4.588988,5.362573,3.7885,5.405125,5.468121,4.071237,1.062114,4.8204150000000014,5.3768650000000004,4.749854,4.931091,2.644503,6.463086,5.1823879999999996,4.6144620000000005,1.6290280000000001,4.686498,0.153652,5.406528,5.405189,0.489496,5.340326999999999,5.0582080000000005,5.9167440000000004,4.794955,3.159333,3.8127760000000004,2.866324,3.437164,5.3438930000000004,-0.908697,-3.304347,6.077921,4.600581,3.047175,2.702972,4.865808,5.373296,3.447998,1.7491290000000002,5.514168,-4.536208,2.5673209999999997,-1.177981,3.258794,4.914688,3.9851019999999995,5.60568,-0.54764,3.16363,5.3517589999999995,5.17023,,,,,,,,,,,,,,,,,,,,2.645814,-2.4992650000000003,0.598725,5.3522440000000016,3.543097,-0.446817,-0.768881,7.128992
HT-1376,6.903567999999999,3.8707865,3.4300379999999997,5.3971255,-2.033225,-0.946044,2.60138,8.353894,3.8542959999999997,5.931318,1.699499,4.324326999999999,6.2839339999999995,4.581676,4.38531,-0.9945639999999999,4.9055620000000015,4.27154,6.790533,5.542026,6.463721,4.274442,7.030385000000001,-0.511012,-0.6222409999999999,4.677569,1.878393,5.674607,1.251995,6.142723,4.886312,0.24875,4.849354,4.660277,2.2707189999999997,4.54761,2.6885630000000003,4.509561,0.992302,4.235826,3.373985,4.148969999999999,4.015526,3.194432,5.48112,3.022466,-3.995027,2.460296,1.71255,4.297546,6.106077,1.7477340000000001,-6.445536,3.4310970000000003,3.953938,4.476761,3.9599300000000004,3.095639,4.870933999999999,6.546504,5.153419,1.8271509999999997,4.975454,2.027909,1.651109,4.580035,4.824895,6.61742,1.735322,4.748063,4.6797949999999995,6.844997,2.120291,5.0830129999999984,3.223477,3.912417,5.809672,4.098911,4.5125980000000006,1.546151,4.8089699999999995,6.441058,4.538251,7.518122999999999,1.120152,0.396547,3.570568,2.841387,4.31837,4.058432,5.8915190000000015,5.985301,4.475528,6.056548,5.559022,6.385804,-1.1039700000000001,4.202865,4.703131,3.084721,5.152296,,5.741515,,,6.16375,4.385206,4.311655,5.706798,,4.822236,,,,,,,,3.623465,,,4.625108,,,,,4.915329,,,5.452272,8.802218,,,7.710953,,6.486776,1.979829,5.828005999999999,,6.053944,,,,5.388477,,5.678071,,3.865336,3.282004,3.20093,,3.05009,,,4.227737,,3.3530559999999996,6.7642940000000005,,3.457204,1.926895,6.4865910000000016,,7.561752,,4.648567,6.328221,,6.511986,-0.703198,,,,-3.257789,,,,,,,,,,,,,,,,,,,5.81261,-0.25100300000000003,2.306301,4.3256440000000005,3.61678,3.779119,3.482326,7.450707
HT-144,4.740435,0.08630299999999999,3.5652510000000004,0.460475,-4.321204,-3.2930425000000003,-1.8591990000000005,5.489269,1.424334,2.0299110000000002,-3.802597,4.127004,4.249808,-1.880034,4.969146,-3.1449689999999997,4.367939,4.183283,5.520805,5.103192,2.703452,0.054447,2.206359,-1.8959279999999998,-2.292238,2.365046,-5.414517,2.725214,1.128288,3.3622919999999996,0.9586469999999999,1.111681,5.155067,3.8382449999999997,3.252691,4.140121,1.556226,-3.098481,-3.1744630000000003,3.371167,1.986766,1.271132,2.067063,2.527269,2.414814,2.423996,-5.320933999999999,1.863174,2.912366,4.880432,3.4641290000000002,2.2881169999999997,-3.225915,2.020059,0.8972889999999999,3.066033,3.8586720000000003,1.596251,3.5406190000000004,5.09906,3.587218,-1.252284,1.831257,2.970703,-0.29698,4.751732,3.170388,1.8623919999999998,-0.986535,5.105443,3.667364,4.240168,1.928152,2.314148,1.924292,2.884979,3.412586,2.084673,2.061016,3.368218,5.151891,5.217413,2.325544,6.137133,-4.6647680000000005,-4.067544,1.60081,0.14879,4.304919,3.582265,4.126543,5.100786,0.695263,-0.261331,5.043034,3.643668,-2.8741939999999997,3.611018,1.729428,1.342322,3.233654,1.175209,1.914195,4.486007,-0.6151439999999999,3.8050309999999996,4.944624,4.525271,4.532177,4.302722,1.5798889999999999,-1.269102,2.326378,3.5302309999999997,4.693725,5.803075,-0.686438,4.56805,2.1898880000000003,4.356513,3.6042680000000002,4.7486760000000015,5.138517,3.582127,4.362781,3.95977,-0.540981,5.638207,4.991928,5.350891000000002,4.486128,2.703637,2.553114,3.9065559999999997,2.302057,1.3982510000000001,-0.433407,1.04768,3.6378510000000004,-0.26458400000000004,1.810943,0.48796999999999996,5.128665,4.004897,3.9881510000000002,5.183186,0.916695,-0.007826999999999999,2.928906,2.4490950000000002,4.647236,3.940528,-3.5019169999999997,5.9797,2.176752,2.326873,-1.376023,4.318756,2.5438400000000003,2.564293,-3.138461,4.869274,0.45001599999999997,2.677628,-1.704679,1.911564,5.381673999999999,4.526083,,-4.2991150000000005,-4.088654,2.898779,2.064506,,,,,,,,,,,,,,,,,,,,6.525077,-3.6492485,-2.399812,-1.390331,3.4841704999999994,0.840406,3.5445699999999998,8.294358
